,"A,B",A,B,DNA_max_Cfrac,AA_max_Cfrac,ksize,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
3291,"('negative_0.01_40', 'negative_0.01_52')",negative_0.01_40,negative_0.01_52,0.8178356713426854,0.8979837496238339,7,0.015254356399594715,0.01306461993632646,1.1676081259110833,0.40316513764642786,0.9904698051325725,0.9847456436004053
3292,"('negative_0.01_40', 'negative_0.01_53')",negative_0.01_40,negative_0.01_53,0.8191382765531062,0.8895576286488113,7,0.01657973026729831,0.011518305136369866,1.4394244700938363,0.49702100536872373,0.99054487048585,0.9834202697327017
3293,"('negative_0.01_40', 'negative_0.01_54')",negative_0.01_40,negative_0.01_54,0.8238476953907815,0.8868492326211255,7,0.017008028798351615,0.010293724575260343,1.6522716023729882,0.570515306648969,0.9908153153790732,0.9829919712016484
3294,"('negative_0.01_40', 'negative_0.01_55')",negative_0.01_40,negative_0.01_55,0.8181362725450901,0.9070117363827866,7,0.013846090082157536,0.014421873126991613,0.9600757100160272,0.33150596265127397,0.9904871380076995,0.9861539099178425
3295,"('negative_0.01_40', 'negative_0.01_56')",negative_0.01_40,negative_0.01_56,0.7968937875751503,0.875413782726452,7,0.01882885297772441,0.01308423503114342,1.4390488196602633,0.49689129647462005,0.9892470934323304,0.9811711470222756
3296,"('negative_0.01_40', 'negative_0.01_57')",negative_0.01_40,negative_0.01_57,0.814629258517034,0.8925669575684623,7,0.016105151951692487,0.01275896677905175,1.2622614535006593,0.4358481251997792,0.9902845426594492,0.9838948480483075
3297,"('negative_0.01_40', 'negative_0.01_58')",negative_0.01_40,negative_0.01_58,0.8143286573146292,0.9040024074631358,7,0.014314171911869011,0.014601148162897148,0.9803456380397968,0.338504996094459,0.990267138712984,0.985685828088131
3298,"('negative_0.01_40', 'negative_0.01_59')",negative_0.01_40,negative_0.01_59,0.824749498997996,0.9094191995185074,7,0.013472582090233054,0.013677137017300778,0.985044024432235,0.3401273088846731,0.9908669346872482,0.986527417909767
3299,"('negative_0.01_40', 'negative_0.01_60')",negative_0.01_40,negative_0.01_60,0.7969939879759519,0.8847427023773698,7,0.017341925681824133,0.014553773834870665,1.191575867440862,0.4114409945872035,0.9892530162519105,0.9826580743181759
3300,"('negative_0.01_40', 'negative_0.01_61')",negative_0.01_40,negative_0.01_61,0.8002004008016032,0.8928678904604274,7,0.01605776958438332,0.015282485130159174,1.0507302606625255,0.3628082065964774,0.9894421730031938,0.9839422304156167
3301,"('negative_0.01_40', 'negative_0.01_62')",negative_0.01_40,negative_0.01_62,0.813389456804971,0.9106229310863676,7,0.013286145813406258,0.015789252549527344,0.841467686436112,0.2905516226707651,0.9902127222503472,0.9867138541865937
3302,"('negative_0.01_40', 'negative_0.01_63')",negative_0.01_40,negative_0.01_63,0.8132264529058116,0.8952753535961481,7,0.01567920263861855,0.013423994407420481,1.1679982993699283,0.4032998612174192,0.9902032718521265,0.9843207973613814
3303,"('negative_0.01_40', 'negative_0.01_64')",negative_0.01_40,negative_0.01_64,0.7740480961923848,0.8549503460728257,7,0.022138673902415307,0.013788799850710576,1.6055548084030271,0.5543843957266058,0.987877821989272,0.9778613260975847
3304,"('negative_0.01_40', 'negative_0.01_65')",negative_0.01_40,negative_0.01_65,0.8260521042084168,0.9058080048149264,7,0.014033162841691205,0.012897202578053268,1.0880780352764996,0.3757040749609438,0.9909414010900233,0.9859668371583088
3305,"('negative_0.01_40', 'negative_0.01_66')",negative_0.01_40,negative_0.01_66,0.806312625250501,0.8934697562443575,7,0.015963045900446837,0.01432365574453165,1.1144533340618061,0.3848112409092335,0.989800761985663,0.9840369540995532
3306,"('negative_0.01_40', 'negative_0.01_67')",negative_0.01_40,negative_0.01_67,0.8319639278557114,0.911525729762263,7,0.013146457181446913,0.012792090895339947,1.0277019831242802,0.35485673856757655,0.9912779645789405,0.9868535428185531
3307,"('negative_0.01_40', 'negative_0.01_68')",negative_0.01_40,negative_0.01_68,0.8337675350701402,0.9097201324104724,7,0.013425953200186025,0.012211209180894134,1.0994777831823976,0.3796403107849534,0.9913801915964662,0.986574046799814
3308,"('negative_0.01_40', 'negative_0.01_69')",negative_0.01_40,negative_0.01_69,0.8287575150300601,0.9073126692747516,7,0.013799355144534786,0.012676375256972072,1.0885884067643918,0.37588030188725635,0.9910957054005228,0.9862006448554652
3309,"('negative_0.01_40', 'negative_0.01_70')",negative_0.01_40,negative_0.01_70,0.7882765531062125,0.891664158892567,7,0.016247381257859628,0.017168175074347092,0.9463662379664729,0.3267721987597238,0.9887350588258199,0.9837526187421404
3310,"('negative_0.01_40', 'negative_0.01_71')",negative_0.01_40,negative_0.01_71,0.7915831663326653,0.8901594944327414,7,0.01648470463134699,0.01635266629844767,1.0080744222678752,0.3480795090341991,0.9889321646358892,0.983515295368653
3311,"('negative_0.01_40', 'negative_0.01_72')",negative_0.01_40,negative_0.01_72,0.8087174348697395,0.8859464339452302,7,0.017151044131198945,0.01272302057448238,1.3480324134347093,0.4654641068810431,0.9899411369601387,0.982848955868801
3312,"('negative_0.01_40', 'negative_0.01_73')",negative_0.01_40,negative_0.01_73,0.8147294589178357,0.8988865482997291,7,0.015112985046083272,0.013734070168724744,1.1004010362855576,0.3799591022151925,0.99029034261578,0.9848870149539167
3313,"('negative_0.01_40', 'negative_0.01_74')",negative_0.01_40,negative_0.01_74,0.7955911823647295,0.8826361721336142,7,0.017676504684231542,0.014462804431285226,1.2222045017766126,0.42201680106187967,0.9891700321673953,0.9823234953157685
3314,"('negative_0.01_40', 'negative_0.01_75')",negative_0.01_40,negative_0.01_75,0.8127254509018036,0.905206139030996,7,0.014126779141797052,0.015061888689059,0.9379155186599398,0.3238542373848223,0.9901742142035194,0.985873220858203
3315,"('negative_0.01_40', 'negative_0.01_76')",negative_0.01_40,negative_0.01_76,0.8124248496993988,0.8988865482997291,7,0.015112985046083272,0.014126986935509844,1.0697953579963329,0.3693912222677921,0.9901567714246959,0.9848870149539167
3316,"('negative_0.01_40', 'negative_0.01_77')",negative_0.01_40,negative_0.01_77,0.8227454909819639,0.8922660246764972,7,0.016152548013987467,0.011335218855186291,1.4249877501568544,0.4920361289779273,0.9907521519843094,0.9838474519860125
3317,"('negative_0.01_40', 'negative_0.01_78')",negative_0.01_40,negative_0.01_78,0.7885771543086172,0.8763165814023472,7,0.018684364773504103,0.014678543434852531,1.2729031907307782,0.43952262639582923,0.9887530100426317,0.9813156352264959
3318,"('negative_0.01_40', 'negative_0.01_79')",negative_0.01_40,negative_0.01_79,0.7988977955911823,0.8919650917845321,7,0.016199957779847285,0.01536571589566793,1.0542924189047744,0.36403818948729877,0.9893654152867696,0.9838000422201527
3319,"('negative_0.01_40', 'negative_0.01_80')",negative_0.01_40,negative_0.01_80,0.8318637274549098,0.9070117363827866,7,0.013846090082157536,0.01210921805955023,1.143433871127416,0.39481797343861447,0.9912722791134436,0.9861539099178425
3320,"('negative_0.01_40', 'negative_0.01_81')",negative_0.01_40,negative_0.01_81,0.8090180360721443,0.8702979235630455,7,0.019650040268715085,0.010172518794402508,1.9316789347715577,0.6669922779256051,0.9899586558719254,0.9803499597312849
3321,"('negative_0.01_40', 'negative_0.01_82')",negative_0.01_40,negative_0.01_82,0.815931863727455,0.8859464339452302,7,0.017151044131198945,0.011491389072360247,1.4925127000052263,0.5153519188358853,0.9903598891524089,0.982848955868801
3322,"('negative_0.01_40', 'negative_0.01_83')",negative_0.01_40,negative_0.01_83,0.7930861723446894,0.8856455010532651,7,0.01719874366845342,0.015376499811741495,1.1185083652991339,0.38621140864588926,0.9890214990948342,0.9828012563315466
3323,"('negative_0.01_40', 'negative_0.01_84')",negative_0.01_40,negative_0.01_84,0.8081162324649298,0.8964790851640084,7,0.015490246273990205,0.014486878965244143,1.0692604191112016,0.3692065124285315,0.9899060805236255,0.9845097537260098
3324,"('negative_0.01_40', 'negative_0.01_85')",negative_0.01_40,negative_0.01_85,0.8193386773547094,0.9040024074631358,7,0.014314171911869011,0.01374989931261883,1.0410383077301757,0.3594616578261145,0.9905564089100954,0.985685828088131
3325,"('negative_0.01_40', 'negative_0.01_86')",negative_0.01_40,negative_0.01_86,0.8192384769539078,0.8970809509479386,7,0.015395849630821523,0.012685202793085382,1.2136857314739735,0.41907534225782944,0.990550640033986,0.9846041503691785
3326,"('negative_0.01_40', 'negative_0.01_87')",negative_0.01_40,negative_0.01_87,0.8314629258517034,0.9088173337345772,7,0.013565879560746064,0.012456486149398316,1.0890615056318538,0.3760436588953038,0.9912495307273492,0.9864341204392539
3327,"('negative_0.01_40', 'negative_0.01_88')",negative_0.01_40,negative_0.01_88,0.8076152304609219,0.8835389708095095,7,0.017533029964786895,0.012530029266758946,1.399280846957035,0.48315975433045605,0.9898768478474841,0.9824669700352131
3328,"('negative_0.01_40', 'negative_0.01_89')",negative_0.01_40,negative_0.01_89,0.8156312625250501,0.9064098705988564,7,0.013939599843715178,0.01475396461919054,0.9448036648796002,0.32623265558622966,0.990342511673503,0.9860604001562848
3329,"('negative_0.01_40', 'negative_0.01_90')",negative_0.01_40,negative_0.01_90,0.8041082164328658,0.8835389708095095,7,0.017533029964786895,0.013132849925465151,1.335051421762584,0.4609818810570357,0.989671734211676,0.9824669700352131
3330,"('negative_0.01_40', 'negative_0.01_91')",negative_0.01_40,negative_0.01_91,0.8244488977955912,0.9187481191694252,7,0.012033197227420356,0.01516718412970286,0.7933705508232726,0.27394409153987437,0.9908497342264424,0.9879668027725796
3331,"('negative_0.01_40', 'negative_0.01_92')",negative_0.01_40,negative_0.01_92,0.8079158316633267,0.8910622931086368,7,0.016342269384732377,0.013669223970133038,1.1955520972104845,0.41281395284846323,0.9898943895249472,0.9836577306152676
3332,"('negative_0.01_40', 'negative_0.01_93')",negative_0.01_40,negative_0.01_93,0.8144288577154308,0.9067108034908216,7,0.013892838312486111,0.015005412847825972,0.9258551199741862,0.31968988447539165,0.9902729407082145,0.9861071616875139
3333,"('negative_0.01_40', 'negative_0.01_94')",negative_0.01_40,negative_0.01_94,0.8133266533066132,0.8928678904604274,7,0.01605776958438332,0.013028338720932897,1.2325262589759793,0.42558081587959823,0.9902090813359109,0.9839422304156167
3334,"('negative_0.01_40', 'negative_0.01_95')",negative_0.01_40,negative_0.01_95,0.8120240480961923,0.8925669575684623,7,0.016105151951692487,0.013203250880550299,1.2197868613870677,0.4211820104340996,0.9901335048224572,0.9838948480483075
3335,"('negative_0.01_40', 'negative_0.01_96')",negative_0.01_40,negative_0.01_96,0.8030060120240481,0.8919650917845321,7,0.016199957779847285,0.014655845464733197,1.105358119313535,0.3816707407495165,0.9896070939434145,0.9838000422201527
3336,"('negative_0.01_40', 'negative_0.01_97')",negative_0.01_40,negative_0.01_97,0.8211422845691383,0.8952753535961481,7,0.01567920263861855,0.012079510974568608,1.2979997842320348,0.4481882663043349,0.9906601339461844,0.9843207973613814
3337,"('negative_0.01_40', 'negative_0.01_98')",negative_0.01_40,negative_0.01_98,0.8080160320641283,0.8970809509479386,7,0.015395849630821523,0.014598458752960064,1.0546215796718799,0.3641518458956715,0.9899002353694712,0.9846041503691785
3338,"('negative_0.01_40', 'negative_0.01_99')",negative_0.01_40,negative_0.01_99,0.8263527054108216,0.9003912127595546,7,0.01487763634605388,0.012002151099518743,1.2395808236950487,0.4280166969709361,0.9909585697620492,0.9851223636539461
3339,"('negative_0.01_41', 'negative_0.01_42')",negative_0.01_41,negative_0.01_42,0.7968530767688916,0.8702979235630455,7,0.019650040268715085,0.012270113112916481,1.6014555112804882,0.5529689433569399,0.9892446868245532,0.9803499597312849
3340,"('negative_0.01_41', 'negative_0.01_43')",negative_0.01_41,negative_0.01_43,0.7777109641210663,0.8417092988263617,7,0.024316692282652985,0.010960373439292126,2.2186007089393,0.7660639219207449,0.9880999281115823,0.975683307717347
3341,"('negative_0.01_41', 'negative_0.01_44')",negative_0.01_41,negative_0.01_44,0.8145921026257767,0.8781221787541378,7,0.018395770721548632,0.010474675887654827,1.7562138360032118,0.6064056743150104,0.9902823917713475,0.9816042292784514
3342,"('negative_0.01_41', 'negative_0.01_45')",negative_0.01_41,negative_0.01_45,0.8035678492683904,0.8645801986157087,7,0.02057274870823489,0.010186215179052605,2.0196656311111143,0.6973733345092188,0.9896400541996528,0.9794272512917651
3343,"('negative_0.01_41', 'negative_0.01_46')",negative_0.01_41,negative_0.01_46,0.8016636600521146,0.8705988564550106,7,0.01960162075129046,0.011485788233044247,1.7065977844600357,0.5892736744548105,0.9895282556775882,0.9803983792487095
3344,"('negative_0.01_41', 'negative_0.01_47')",negative_0.01_41,negative_0.01_47,0.8026658649027861,0.8672885946433945,7,0.02013502637719089,0.010779433512220438,1.867911366062437,0.6449738797614692,0.9895871284924018,0.9798649736228091
3345,"('negative_0.01_41', 'negative_0.01_48')",negative_0.01_41,negative_0.01_48,0.7865303668069753,0.8645801986157087,7,0.02057274870823489,0.013148980282166045,1.5645889085511595,0.5402392195445708,0.9886306514588535,0.9794272512917651
3346,"('negative_0.01_41', 'negative_0.01_49')",negative_0.01_41,negative_0.01_49,0.8060733613950691,0.8612699368040927,7,0.02110934163097966,0.009218472542290468,2.2898958080244745,0.790681512187823,0.9897867737319537,0.9788906583690203
3347,"('negative_0.01_41', 'negative_0.01_50')",negative_0.01_41,negative_0.01_50,0.7899378632992584,0.8654829972916039,7,0.020426710834718254,0.012698094006016847,1.6086438504108798,0.5554510156127253,0.9888341870413824,0.9795732891652817
3348,"('negative_0.01_41', 'negative_0.01_51')",negative_0.01_41,negative_0.01_51,0.8286229705351774,0.888654829972916,7,0.016722372101533822,0.009775937960820325,1.7105644664024242,0.5906433359326756,0.9910880429386097,0.9832776278984662
3349,"('negative_0.01_41', 'negative_0.01_52')",negative_0.01_41,negative_0.01_52,0.8152936460212468,0.8799277761059284,7,0.018107684857503248,0.010643326305612155,1.7013182098866204,0.5874506823375326,0.9903229871002311,0.9818923151424968
3350,"('negative_0.01_41', 'negative_0.01_53')",negative_0.01_41,negative_0.01_53,0.8207055522148727,0.8718025880228709,7,0.019408086026510896,0.00842451525878507,2.3037629383212495,0.7954697141288619,0.990635037492412,0.9805919139734891
3351,"('negative_0.01_41', 'negative_0.01_54')",negative_0.01_41,negative_0.01_54,0.8232110643415514,0.8675895275353596,7,0.020086462914671643,0.007322705439046562,2.7430384960680545,0.9471478215122878,0.9907788421543342,0.9799135370853284
3352,"('negative_0.01_41', 'negative_0.01_55')",negative_0.01_41,negative_0.01_55,0.8114852675886951,0.8811315076737888,7,0.017915908985442153,0.011484528152971185,1.5600039241322328,0.538656063489605,0.9901022112820103,0.9820840910145578
3353,"('negative_0.01_41', 'negative_0.01_56')",negative_0.01_41,negative_0.01_56,0.7922429344558027,0.8531447487210352,7,0.02243396657426766,0.010288286904221122,2.1805346976728806,0.7529200525596942,0.9889713992762738,0.9775660334257323
3354,"('negative_0.01_41', 'negative_0.01_57')",negative_0.01_41,negative_0.01_57,0.8238123872519543,0.8724044538068011,7,0.01931140454244873,0.007996304300109447,2.415041226255535,0.8338931588415973,0.9908132932439436,0.9806885954575513
3355,"('negative_0.01_41', 'negative_0.01_58')",negative_0.01_41,negative_0.01_58,0.8103828422529565,0.8772193800782425,7,0.01854000410266099,0.011048912307052294,1.6779935967839372,0.5793968921630636,0.9900381183126906,0.981459995897339
3356,"('negative_0.01_41', 'negative_0.01_59')",negative_0.01_41,negative_0.01_59,0.824914812587693,0.8877520312970207,7,0.0168651382002879,0.010256726292228957,1.6443003078931557,0.5677628865819416,0.9908763914193986,0.9831348617997121
3357,"('negative_0.01_41', 'negative_0.01_60')",negative_0.01_41,negative_0.01_60,0.7932451393064742,0.8609690039121276,7,0.021158210417766443,0.011389333790834177,1.8577215143869072,0.6414554107972729,0.9890309382143372,0.9788417895822336
3358,"('negative_0.01_41', 'negative_0.01_61')",negative_0.01_41,negative_0.01_61,0.7988574864702345,0.8712007222389407,7,0.019504824738309834,0.012067829551310916,1.61626617739153,0.5580829401755507,0.9893630381182548,0.9804951752616902
3359,"('negative_0.01_41', 'negative_0.01_62')",negative_0.01_41,negative_0.01_62,0.814792543595911,0.8907613602166716,7,0.016389734050809235,0.012446579151547676,1.3168063169205206,0.45468200180663715,0.9902939938333101,0.9836102659491908
3360,"('negative_0.01_41', 'negative_0.01_63')",negative_0.01_41,negative_0.01_63,0.815494086991381,0.8748119169425218,7,0.0189252494197254,0.009791653510220155,1.9327940270733583,0.6673773097966305,0.990334579655229,0.9810747505802746
3361,"('negative_0.01_41', 'negative_0.01_64')",negative_0.01_41,negative_0.01_64,0.778813389456805,0.8314775804995486,7,0.026019913373084957,0.009061910981953858,2.871349478592511,0.9914525105453962,0.9881665810889699,0.973980086626915
